source,bin_id,threshold,TP,FP,FN,size_A,size_B,TPR,FPR
POLR2M,3,0.1,0,0,322,0,322,0.0,0.0
POLR2M,4,0.05,0,0,139,0,139,0.0,0.0
POLR2M,5,0.02,0,0,42,0,42,0.0,0.0
POLR2M,6,0.01,0,0,22,0,22,0.0,0.0
POLR2M,7,0.005,0,0,6,0,6,0.0,0.0
POLR2M,8,0.001,0,0,0,0,0,0.0,0.0
POLR2M,9,0.0005,0,0,0,0,0,0.0,0.0
POLR2M,10,0.0001,0,0,0,0,0,0.0,0.0
CCRL2,1,0.5,0,0,3296,0,3296,0.0,0.0
CCRL2,2,0.2,0,0,914,0,914,0.0,0.0
CCRL2,3,0.1,0,0,362,0,362,0.0,0.0
CCRL2,4,0.05,0,0,172,0,172,0.0,0.0
CCRL2,5,0.02,0,0,59,0,59,0.0,0.0
CCRL2,6,0.01,0,0,22,0,22,0.0,0.0
CCRL2,7,0.005,0,0,10,0,10,0.0,0.0
CCRL2,8,0.001,0,0,2,0,2,0.0,0.0
CCRL2,9,0.0005,0,0,1,0,1,0.0,0.0
CCRL2,10,0.0001,0,0,0,0,0,0.0,0.0
AAGAB,1,0.5,0,0,3414,0,3414,0.0,0.0
AAGAB,2,0.2,0,0,947,0,947,0.0,0.0
AAGAB,3,0.1,0,0,426,0,426,0.0,0.0
AAGAB,4,0.05,0,0,209,0,209,0.0,0.0
AAGAB,5,0.02,0,0,80,0,80,0.0,0.0
AAGAB,6,0.01,0,0,39,0,39,0.0,0.0
AAGAB,7,0.005,0,0,24,0,24,0.0,0.0
AAGAB,8,0.001,0,0,4,0,4,0.0,0.0
AAGAB,9,0.0005,0,0,2,0,2,0.0,0.0
AAGAB,10,0.0001,0,0,1,0,1,0.0,0.0
TMEM123,1,0.5,0,0,3153,0,3153,0.0,0.0
TMEM123,2,0.2,0,0,789,0,789,0.0,0.0
TMEM123,3,0.1,0,0,307,0,307,0.0,0.0
TMEM123,4,0.05,0,0,126,0,126,0.0,0.0
TMEM123,5,0.02,0,0,39,0,39,0.0,0.0
TMEM123,6,0.01,0,0,19,0,19,0.0,0.0
TMEM123,7,0.005,0,0,8,0,8,0.0,0.0
TMEM123,8,0.001,0,0,1,0,1,0.0,0.0
TMEM123,9,0.0005,0,0,1,0,1,0.0,0.0
TMEM123,10,0.0001,0,0,1,0,1,0.0,0.0
OPTN,1,0.5,0,0,3302,0,3302,0.0,0.0
OPTN,2,0.2,0,0,852,0,852,0.0,0.0
OPTN,3,0.1,0,0,360,0,360,0.0,0.0
OPTN,4,0.05,0,0,154,0,154,0.0,0.0
OPTN,5,0.02,0,0,54,0,54,0.0,0.0
OPTN,6,0.01,0,0,20,0,20,0.0,0.0
OPTN,7,0.005,0,0,13,0,13,0.0,0.0
OPTN,8,0.001,0,0,3,0,3,0.0,0.0
OPTN,9,0.0005,0,0,3,0,3,0.0,0.0
OPTN,10,0.0001,0,0,1,0,1,0.0,0.0
RAPGEF3,1,0.5,0,0,3284,0,3284,0.0,0.0
RAPGEF3,2,0.2,0,0,816,0,816,0.0,0.0
RAPGEF3,3,0.1,0,0,330,0,330,0.0,0.0
RAPGEF3,4,0.05,0,0,155,0,155,0.0,0.0
RAPGEF3,5,0.02,0,0,56,0,56,0.0,0.0
RAPGEF3,6,0.01,0,0,28,0,28,0.0,0.0
RAPGEF3,7,0.005,0,0,9,0,9,0.0,0.0
RAPGEF3,8,0.001,0,0,2,0,2,0.0,0.0
RAPGEF3,9,0.0005,0,0,1,0,1,0.0,0.0
RAPGEF3,10,0.0001,0,0,0,0,0,0.0,0.0
PRKD1,1,0.5,0,0,3206,0,3206,0.0,0.0
PRKD1,2,0.2,0,0,805,0,805,0.0,0.0
PRKD1,3,0.1,0,0,311,0,311,0.0,0.0
PRKD1,4,0.05,0,0,127,0,127,0.0,0.0
PRKD1,5,0.02,0,0,44,0,44,0.0,0.0
PRKD1,6,0.01,0,0,21,0,21,0.0,0.0
PRKD1,7,0.005,0,0,10,0,10,0.0,0.0
PRKD1,8,0.001,0,0,0,0,0,0.0,0.0
PRKD1,9,0.0005,0,0,0,0,0,0.0,0.0
PRKD1,10,0.0001,0,0,0,0,0,0.0,0.0
POLG2,1,0.5,0,0,3327,0,3327,0.0,0.0
POLG2,2,0.2,0,0,911,0,911,0.0,0.0
POLG2,3,0.1,0,0,428,0,428,0.0,0.0
POLG2,4,0.05,0,0,208,0,208,0.0,0.0
POLG2,5,0.02,0,0,94,0,94,0.0,0.0
POLG2,6,0.01,0,0,50,0,50,0.0,0.0
POLG2,7,0.005,0,0,30,0,30,0.0,0.0
POLG2,8,0.001,0,0,10,0,10,0.0,0.0
POLG2,9,0.0005,0,0,6,0,6,0.0,0.0
POLG2,10,0.0001,0,0,5,0,5,0.0,0.0
KALRN,1,0.5,0,0,3252,0,3252,0.0,0.0
KALRN,2,0.2,0,0,836,0,836,0.0,0.0
KALRN,3,0.1,0,0,368,0,368,0.0,0.0
KALRN,4,0.05,0,0,165,0,165,0.0,0.0
KALRN,5,0.02,0,0,70,0,70,0.0,0.0
KALRN,6,0.01,0,0,38,0,38,0.0,0.0
KALRN,7,0.005,0,0,19,0,19,0.0,0.0
KALRN,8,0.001,0,0,1,0,1,0.0,0.0
KALRN,9,0.0005,0,0,0,0,0,0.0,0.0
KALRN,10,0.0001,0,0,0,0,0,0.0,0.0
ABHD16A,1,0.5,0,0,3388,0,3388,0.0,0.0
ABHD16A,2,0.2,0,0,936,0,936,0.0,0.0
ABHD16A,3,0.1,0,0,410,0,410,0.0,0.0
ABHD16A,4,0.05,0,0,178,0,178,0.0,0.0
ABHD16A,5,0.02,0,0,61,0,61,0.0,0.0
ABHD16A,6,0.01,0,0,26,0,26,0.0,0.0
ABHD16A,7,0.005,0,0,11,0,11,0.0,0.0
ABHD16A,8,0.001,0,0,2,0,2,0.0,0.0
ABHD16A,9,0.0005,0,0,1,0,1,0.0,0.0
ABHD16A,10,0.0001,0,0,1,0,1,0.0,0.0
MAST3,1,0.5,0,0,3308,0,3308,0.0,0.0
MAST3,2,0.2,0,0,900,0,900,0.0,0.0
MAST3,3,0.1,0,0,358,0,358,0.0,0.0
MAST3,4,0.05,0,0,156,0,156,0.0,0.0
MAST3,5,0.02,0,0,66,0,66,0.0,0.0
MAST3,6,0.01,0,0,30,0,30,0.0,0.0
MAST3,7,0.005,0,0,14,0,14,0.0,0.0
MAST3,8,0.001,0,0,5,0,5,0.0,0.0
MAST3,9,0.0005,0,0,1,0,1,0.0,0.0
MAST3,10,0.0001,0,0,0,0,0,0.0,0.0
PMVK,1,0.5,0,0,3300,0,3300,0.0,0.0
PMVK,2,0.2,0,0,853,0,853,0.0,0.0
PMVK,3,0.1,0,0,342,0,342,0.0,0.0
PMVK,4,0.05,0,0,133,0,133,0.0,0.0
PMVK,5,0.02,0,0,48,0,48,0.0,0.0
PMVK,6,0.01,0,0,29,0,29,0.0,0.0
PMVK,7,0.005,0,0,14,0,14,0.0,0.0
PMVK,8,0.001,0,0,3,0,3,0.0,0.0
PMVK,9,0.0005,0,0,1,0,1,0.0,0.0
PMVK,10,0.0001,0,0,0,0,0,0.0,0.0
LIPG,1,0.5,0,0,3284,0,3284,0.0,0.0
LIPG,2,0.2,0,0,858,0,858,0.0,0.0
LIPG,3,0.1,0,0,373,0,373,0.0,0.0
LIPG,4,0.05,0,0,152,0,152,0.0,0.0
LIPG,5,0.02,0,0,43,0,43,0.0,0.0
LIPG,6,0.01,0,0,25,0,25,0.0,0.0
LIPG,7,0.005,0,0,8,0,8,0.0,0.0
LIPG,8,0.001,0,0,1,0,1,0.0,0.0
LIPG,9,0.0005,0,0,1,0,1,0.0,0.0
LIPG,10,0.0001,0,0,0,0,0,0.0,0.0
DCUN1D5,1,0.5,0,0,3336,0,3336,0.0,0.0
DCUN1D5,2,0.2,0,0,877,0,877,0.0,0.0
DCUN1D5,3,0.1,0,0,370,0,370,0.0,0.0
DCUN1D5,4,0.05,0,0,151,0,151,0.0,0.0
DCUN1D5,5,0.02,0,0,48,0,48,0.0,0.0
DCUN1D5,6,0.01,0,0,23,0,23,0.0,0.0
DCUN1D5,7,0.005,0,0,13,0,13,0.0,0.0
DCUN1D5,8,0.001,0,0,3,0,3,0.0,0.0
DCUN1D5,9,0.0005,0,0,2,0,2,0.0,0.0
DCUN1D5,10,0.0001,0,0,1,0,1,0.0,0.0
NT5C3B,1,0.5,0,0,3239,0,3239,0.0,0.0
NT5C3B,2,0.2,0,0,840,0,840,0.0,0.0
NT5C3B,3,0.1,0,0,315,0,315,0.0,0.0
NT5C3B,4,0.05,0,0,142,0,142,0.0,0.0
NT5C3B,5,0.02,0,0,52,0,52,0.0,0.0
NT5C3B,6,0.01,0,0,21,0,21,0.0,0.0
NT5C3B,7,0.005,0,0,10,0,10,0.0,0.0
NT5C3B,8,0.001,0,0,1,0,1,0.0,0.0
NT5C3B,9,0.0005,0,0,1,0,1,0.0,0.0
NT5C3B,10,0.0001,0,0,1,0,1,0.0,0.0
YLPM1,1,0.5,0,0,3819,0,3819,0.0,0.0
YLPM1,2,0.2,0,0,1339,0,1339,0.0,0.0
YLPM1,3,0.1,0,0,700,0,700,0.0,0.0
YLPM1,4,0.05,0,0,394,0,394,0.0,0.0
YLPM1,5,0.02,0,0,213,0,213,0.0,0.0
YLPM1,6,0.01,0,0,127,0,127,0.0,0.0
YLPM1,7,0.005,0,0,91,0,91,0.0,0.0
YLPM1,8,0.001,0,0,48,0,48,0.0,0.0
YLPM1,9,0.0005,0,0,35,0,35,0.0,0.0
YLPM1,10,0.0001,0,0,17,0,17,0.0,0.0
AGTRAP,1,0.5,0,0,3253,0,3253,0.0,0.0
AGTRAP,2,0.2,0,0,836,0,836,0.0,0.0
AGTRAP,3,0.1,0,0,333,0,333,0.0,0.0
AGTRAP,4,0.05,0,0,149,0,149,0.0,0.0
AGTRAP,5,0.02,0,0,48,0,48,0.0,0.0
AGTRAP,6,0.01,0,0,26,0,26,0.0,0.0
AGTRAP,7,0.005,0,0,15,0,15,0.0,0.0
AGTRAP,8,0.001,0,0,2,0,2,0.0,0.0
AGTRAP,9,0.0005,0,0,1,0,1,0.0,0.0
AGTRAP,10,0.0001,0,0,1,0,1,0.0,0.0
ACOT8,1,0.5,0,0,3271,0,3271,0.0,0.0
ACOT8,2,0.2,0,0,833,0,833,0.0,0.0
ACOT8,3,0.1,0,0,344,0,344,0.0,0.0
ACOT8,4,0.05,0,0,147,0,147,0.0,0.0
ACOT8,5,0.02,0,0,53,0,53,0.0,0.0
ACOT8,6,0.01,0,0,26,0,26,0.0,0.0
ACOT8,7,0.005,0,0,12,0,12,0.0,0.0
ACOT8,8,0.001,0,0,2,0,2,0.0,0.0
ACOT8,9,0.0005,0,0,1,0,1,0.0,0.0
ACOT8,10,0.0001,0,0,0,0,0,0.0,0.0
ZNRF1,1,0.5,0,0,3281,0,3281,0.0,0.0
ZNRF1,2,0.2,0,0,807,0,807,0.0,0.0
ZNRF1,3,0.1,0,0,310,0,310,0.0,0.0
ZNRF1,4,0.05,0,0,128,0,128,0.0,0.0
ZNRF1,5,0.02,0,0,42,0,42,0.0,0.0
ZNRF1,6,0.01,0,0,16,0,16,0.0,0.0
ZNRF1,7,0.005,0,0,9,0,9,0.0,0.0
ZNRF1,8,0.001,0,0,5,0,5,0.0,0.0
ZNRF1,9,0.0005,0,0,1,0,1,0.0,0.0
ZNRF1,10,0.0001,0,0,0,0,0,0.0,0.0
IRF1,1,0.5,0,0,3262,0,3262,0.0,0.0
IRF1,2,0.2,0,0,826,0,826,0.0,0.0
IRF1,3,0.1,0,0,347,0,347,0.0,0.0
IRF1,4,0.05,0,0,156,0,156,0.0,0.0
IRF1,5,0.02,0,0,46,0,46,0.0,0.0
IRF1,6,0.01,0,0,23,0,23,0.0,0.0
IRF1,7,0.005,0,0,11,0,11,0.0,0.0
IRF1,8,0.001,0,0,2,0,2,0.0,0.0
IRF1,9,0.0005,0,0,2,0,2,0.0,0.0
IRF1,10,0.0001,0,0,1,0,1,0.0,0.0
COG2,1,0.5,0,0,3358,0,3358,0.0,0.0
COG2,2,0.2,0,0,846,0,846,0.0,0.0
COG2,3,0.1,0,0,353,0,353,0.0,0.0
COG2,4,0.05,0,0,148,0,148,0.0,0.0
COG2,5,0.02,0,0,47,0,47,0.0,0.0
COG2,6,0.01,0,0,21,0,21,0.0,0.0
COG2,7,0.005,0,0,9,0,9,0.0,0.0
COG2,8,0.001,0,0,0,0,0,0.0,0.0
COG2,9,0.0005,0,0,0,0,0,0.0,0.0
COG2,10,0.0001,0,0,0,0,0,0.0,0.0
CCL2,1,0.5,0,0,3170,0,3170,0.0,0.0
CCL2,2,0.2,0,0,787,0,787,0.0,0.0
CCL2,3,0.1,0,0,322,0,322,0.0,0.0
CCL2,4,0.05,0,0,129,0,129,0.0,0.0
CCL2,5,0.02,0,0,34,0,34,0.0,0.0
CCL2,6,0.01,0,0,18,0,18,0.0,0.0
CCL2,7,0.005,0,0,4,0,4,0.0,0.0
CCL2,8,0.001,0,0,0,0,0,0.0,0.0
CCL2,9,0.0005,0,0,0,0,0,0.0,0.0
CCL2,10,0.0001,0,0,0,0,0,0.0,0.0
TMEM9,1,0.5,0,0,3444,0,3444,0.0,0.0
TMEM9,2,0.2,0,0,914,0,914,0.0,0.0
TMEM9,3,0.1,0,0,369,0,369,0.0,0.0
TMEM9,4,0.05,0,0,177,0,177,0.0,0.0
TMEM9,5,0.02,0,0,67,0,67,0.0,0.0
TMEM9,6,0.01,0,0,33,0,33,0.0,0.0
TMEM9,7,0.005,0,0,13,0,13,0.0,0.0
TMEM9,8,0.001,0,0,1,0,1,0.0,0.0
TMEM9,9,0.0005,0,0,1,0,1,0.0,0.0
TMEM9,10,0.0001,0,0,0,0,0,0.0,0.0
TSFM,1,0.5,0,0,3244,0,3244,0.0,0.0
TSFM,2,0.2,0,0,811,0,811,0.0,0.0
TSFM,3,0.1,0,0,322,0,322,0.0,0.0
TSFM,4,0.05,0,0,143,0,143,0.0,0.0
TSFM,5,0.02,0,0,52,0,52,0.0,0.0
TSFM,6,0.01,0,0,27,0,27,0.0,0.0
TSFM,7,0.005,0,0,10,0,10,0.0,0.0
TSFM,8,0.001,0,0,4,0,4,0.0,0.0
TSFM,9,0.0005,0,0,2,0,2,0.0,0.0
TSFM,10,0.0001,0,0,2,0,2,0.0,0.0
CREB1,1,0.5,0,0,3245,0,3245,0.0,0.0
CREB1,2,0.2,0,0,859,0,859,0.0,0.0
CREB1,3,0.1,0,0,331,0,331,0.0,0.0
CREB1,4,0.05,0,0,133,0,133,0.0,0.0
CREB1,5,0.02,0,0,43,0,43,0.0,0.0
CREB1,6,0.01,0,0,20,0,20,0.0,0.0
CREB1,7,0.005,0,0,10,0,10,0.0,0.0
CREB1,8,0.001,0,0,2,0,2,0.0,0.0
CREB1,9,0.0005,0,0,1,0,1,0.0,0.0
CREB1,10,0.0001,0,0,0,0,0,0.0,0.0
LTB,1,0.5,0,0,3186,0,3186,0.0,0.0
LTB,2,0.2,0,0,826,0,826,0.0,0.0
LTB,3,0.1,0,0,312,0,312,0.0,0.0
LTB,4,0.05,0,0,130,0,130,0.0,0.0
LTB,5,0.02,0,0,44,0,44,0.0,0.0
LTB,6,0.01,0,0,18,0,18,0.0,0.0
LTB,7,0.005,0,0,5,0,5,0.0,0.0
LTB,8,0.001,0,0,2,0,2,0.0,0.0
LTB,9,0.0005,0,0,2,0,2,0.0,0.0
LTB,10,0.0001,0,0,1,0,1,0.0,0.0
CD40,1,0.5,0,0,3336,0,3336,0.0,0.0
CD40,2,0.2,0,0,892,0,892,0.0,0.0
CD40,3,0.1,0,0,361,0,361,0.0,0.0
CD40,4,0.05,0,0,139,0,139,0.0,0.0
CD40,5,0.02,0,0,52,0,52,0.0,0.0
CD40,6,0.01,0,0,24,0,24,0.0,0.0
CD40,7,0.005,0,0,12,0,12,0.0,0.0
CD40,8,0.001,0,0,1,0,1,0.0,0.0
CD40,9,0.0005,0,0,1,0,1,0.0,0.0
CD40,10,0.0001,0,0,0,0,0,0.0,0.0
QPCT,1,0.5,0,0,3308,0,3308,0.0,0.0
QPCT,2,0.2,0,0,792,0,792,0.0,0.0
QPCT,3,0.1,0,0,316,0,316,0.0,0.0
QPCT,4,0.05,0,0,118,0,118,0.0,0.0
QPCT,5,0.02,0,0,34,0,34,0.0,0.0
QPCT,6,0.01,0,0,12,0,12,0.0,0.0
QPCT,7,0.005,0,0,6,0,6,0.0,0.0
QPCT,8,0.001,0,0,1,0,1,0.0,0.0
QPCT,9,0.0005,0,0,0,0,0,0.0,0.0
QPCT,10,0.0001,0,0,0,0,0,0.0,0.0
BOLA1,1,0.5,0,0,3209,0,3209,0.0,0.0
BOLA1,2,0.2,0,0,826,0,826,0.0,0.0
BOLA1,3,0.1,0,0,328,0,328,0.0,0.0
BOLA1,4,0.05,0,0,148,0,148,0.0,0.0
BOLA1,5,0.02,0,0,51,0,51,0.0,0.0
BOLA1,6,0.01,0,0,23,0,23,0.0,0.0
BOLA1,7,0.005,0,0,11,0,11,0.0,0.0
BOLA1,8,0.001,0,0,2,0,2,0.0,0.0
BOLA1,9,0.0005,0,0,1,0,1,0.0,0.0
BOLA1,10,0.0001,0,0,0,0,0,0.0,0.0
DAP,1,0.5,0,0,3250,0,3250,0.0,0.0
DAP,2,0.2,0,0,843,0,843,0.0,0.0
DAP,3,0.1,0,0,339,0,339,0.0,0.0
DAP,4,0.05,0,0,144,0,144,0.0,0.0
DAP,5,0.02,0,0,51,0,51,0.0,0.0
DAP,6,0.01,0,0,20,0,20,0.0,0.0
DAP,7,0.005,0,0,7,0,7,0.0,0.0
DAP,8,0.001,0,0,4,0,4,0.0,0.0
DAP,9,0.0005,0,0,3,0,3,0.0,0.0
DAP,10,0.0001,0,0,1,0,1,0.0,0.0
GCOM1,1,0.5,0,0,3326,0,3326,0.0,0.0
GCOM1,2,0.2,0,0,864,0,864,0.0,0.0
GCOM1,3,0.1,0,0,341,0,341,0.0,0.0
GCOM1,4,0.05,0,0,161,0,161,0.0,0.0
GCOM1,5,0.02,0,0,54,0,54,0.0,0.0
GCOM1,6,0.01,0,0,25,0,25,0.0,0.0
GCOM1,7,0.005,0,0,11,0,11,0.0,0.0
GCOM1,8,0.001,0,0,1,0,1,0.0,0.0
GCOM1,9,0.0005,0,0,1,0,1,0.0,0.0
GCOM1,10,0.0001,0,0,1,0,1,0.0,0.0
BLOC1S3,1,0.5,0,0,3248,0,3248,0.0,0.0
BLOC1S3,2,0.2,0,0,781,0,781,0.0,0.0
BLOC1S3,3,0.1,0,0,323,0,323,0.0,0.0
BLOC1S3,4,0.05,0,0,129,0,129,0.0,0.0
BLOC1S3,5,0.02,0,0,53,0,53,0.0,0.0
BLOC1S3,6,0.01,0,0,21,0,21,0.0,0.0
BLOC1S3,7,0.005,0,0,11,0,11,0.0,0.0
BLOC1S3,8,0.001,0,0,3,0,3,0.0,0.0
BLOC1S3,9,0.0005,0,0,1,0,1,0.0,0.0
BLOC1S3,10,0.0001,0,0,0,0,0,0.0,0.0
MTPAP,1,0.5,0,0,3300,0,3300,0.0,0.0
MTPAP,2,0.2,0,0,940,0,940,0.0,0.0
MTPAP,3,0.1,0,0,436,0,436,0.0,0.0
MTPAP,4,0.05,0,0,227,0,227,0.0,0.0
MTPAP,5,0.02,0,0,130,0,130,0.0,0.0
MTPAP,6,0.01,0,0,88,0,88,0.0,0.0
MTPAP,7,0.005,0,0,63,0,63,0.0,0.0
MTPAP,8,0.001,0,0,35,0,35,0.0,0.0
MTPAP,9,0.0005,0,0,25,0,25,0.0,0.0
MTPAP,10,0.0001,0,0,17,0,17,0.0,0.0
GABARAPL2,1,0.5,0,0,3326,0,3326,0.0,0.0
GABARAPL2,2,0.2,0,0,870,0,870,0.0,0.0
GABARAPL2,3,0.1,0,0,337,0,337,0.0,0.0
GABARAPL2,4,0.05,0,0,137,0,137,0.0,0.0
GABARAPL2,5,0.02,0,0,53,0,53,0.0,0.0
GABARAPL2,6,0.01,0,0,24,0,24,0.0,0.0
GABARAPL2,7,0.005,0,0,10,0,10,0.0,0.0
GABARAPL2,8,0.001,0,0,3,0,3,0.0,0.0
GABARAPL2,9,0.0005,0,0,3,0,3,0.0,0.0
GABARAPL2,10,0.0001,0,0,0,0,0,0.0,0.0
KPNA2,1,0.5,0,0,3355,0,3355,0.0,0.0
KPNA2,2,0.2,0,0,943,0,943,0.0,0.0
KPNA2,3,0.1,0,0,421,0,421,0.0,0.0
KPNA2,4,0.05,0,0,191,0,191,0.0,0.0
KPNA2,5,0.02,0,0,67,0,67,0.0,0.0
KPNA2,6,0.01,0,0,34,0,34,0.0,0.0
KPNA2,7,0.005,0,0,16,0,16,0.0,0.0
KPNA2,8,0.001,0,0,4,0,4,0.0,0.0
KPNA2,9,0.0005,0,0,1,0,1,0.0,0.0
KPNA2,10,0.0001,0,0,0,0,0,0.0,0.0
TMEM167B,1,0.5,0,0,3288,0,3288,0.0,0.0
TMEM167B,2,0.2,0,0,915,0,915,0.0,0.0
TMEM167B,3,0.1,0,0,367,0,367,0.0,0.0
TMEM167B,4,0.05,0,0,168,0,168,0.0,0.0
TMEM167B,5,0.02,0,0,51,0,51,0.0,0.0
TMEM167B,6,0.01,0,0,23,0,23,0.0,0.0
TMEM167B,7,0.005,0,0,14,0,14,0.0,0.0
TMEM167B,8,0.001,0,0,2,0,2,0.0,0.0
TMEM167B,9,0.0005,0,0,1,0,1,0.0,0.0
TMEM167B,10,0.0001,0,0,0,0,0,0.0,0.0
AGPAT4,1,0.5,0,0,3306,0,3306,0.0,0.0
AGPAT4,2,0.2,0,0,849,0,849,0.0,0.0
AGPAT4,3,0.1,0,0,361,0,361,0.0,0.0
AGPAT4,4,0.05,0,0,156,0,156,0.0,0.0
AGPAT4,5,0.02,0,0,49,0,49,0.0,0.0
AGPAT4,6,0.01,0,0,32,0,32,0.0,0.0
AGPAT4,7,0.005,0,0,12,0,12,0.0,0.0
AGPAT4,8,0.001,0,0,3,0,3,0.0,0.0
AGPAT4,9,0.0005,0,0,3,0,3,0.0,0.0
AGPAT4,10,0.0001,0,0,1,0,1,0.0,0.0
DGCR6L,1,0.5,0,0,3288,0,3288,0.0,0.0
DGCR6L,2,0.2,0,0,819,0,819,0.0,0.0
DGCR6L,3,0.1,0,0,313,0,313,0.0,0.0
DGCR6L,4,0.05,0,0,134,0,134,0.0,0.0
DGCR6L,5,0.02,0,0,35,0,35,0.0,0.0
DGCR6L,6,0.01,0,0,14,0,14,0.0,0.0
DGCR6L,7,0.005,0,0,6,0,6,0.0,0.0
DGCR6L,8,0.001,0,0,1,0,1,0.0,0.0
DGCR6L,9,0.0005,0,0,1,0,1,0.0,0.0
DGCR6L,10,0.0001,0,0,1,0,1,0.0,0.0
TRIM47,1,0.5,0,0,3304,0,3304,0.0,0.0
TRIM47,2,0.2,0,0,901,0,901,0.0,0.0
TRIM47,3,0.1,0,0,376,0,376,0.0,0.0
TRIM47,4,0.05,0,0,159,0,159,0.0,0.0
TRIM47,5,0.02,0,0,45,0,45,0.0,0.0
TRIM47,6,0.01,0,0,14,0,14,0.0,0.0
TRIM47,7,0.005,0,0,7,0,7,0.0,0.0
TRIM47,8,0.001,0,0,2,0,2,0.0,0.0
TRIM47,9,0.0005,0,0,0,0,0,0.0,0.0
TRIM47,10,0.0001,0,0,0,0,0,0.0,0.0
DHCR24,1,0.5,0,0,3262,0,3262,0.0,0.0
DHCR24,2,0.2,0,0,873,0,873,0.0,0.0
DHCR24,3,0.1,0,0,357,0,357,0.0,0.0
DHCR24,4,0.05,0,0,149,0,149,0.0,0.0
DHCR24,5,0.02,0,0,57,0,57,0.0,0.0
DHCR24,6,0.01,0,0,34,0,34,0.0,0.0
DHCR24,7,0.005,0,0,20,0,20,0.0,0.0
DHCR24,8,0.001,0,0,4,0,4,0.0,0.0
DHCR24,9,0.0005,0,0,2,0,2,0.0,0.0
DHCR24,10,0.0001,0,0,0,0,0,0.0,0.0
ZNF235,1,0.5,0,0,3295,0,3295,0.0,0.0
ZNF235,2,0.2,0,0,891,0,891,0.0,0.0
ZNF235,3,0.1,0,0,349,0,349,0.0,0.0
ZNF235,4,0.05,0,0,138,0,138,0.0,0.0
ZNF235,5,0.02,0,0,37,0,37,0.0,0.0
ZNF235,6,0.01,0,0,15,0,15,0.0,0.0
ZNF235,7,0.005,0,0,6,0,6,0.0,0.0
ZNF235,8,0.001,0,0,0,0,0,0.0,0.0
ZNF235,9,0.0005,0,0,0,0,0,0.0,0.0
ZNF235,10,0.0001,0,0,0,0,0,0.0,0.0
PMAIP1,1,0.5,0,0,3171,0,3171,0.0,0.0
PMAIP1,2,0.2,0,0,759,0,759,0.0,0.0
PMAIP1,3,0.1,0,0,283,0,283,0.0,0.0
PMAIP1,4,0.05,0,0,113,0,113,0.0,0.0
PMAIP1,5,0.02,0,0,36,0,36,0.0,0.0
PMAIP1,6,0.01,0,0,17,0,17,0.0,0.0
PMAIP1,7,0.005,0,0,7,0,7,0.0,0.0
PMAIP1,8,0.001,0,0,0,0,0,0.0,0.0
PMAIP1,9,0.0005,0,0,0,0,0,0.0,0.0
PMAIP1,10,0.0001,0,0,0,0,0,0.0,0.0
ABHD2,1,0.5,0,0,3177,0,3177,0.0,0.0
ABHD2,2,0.2,0,0,848,0,848,0.0,0.0
ABHD2,3,0.1,0,0,301,0,301,0.0,0.0
ABHD2,4,0.05,0,0,121,0,121,0.0,0.0
ABHD2,5,0.02,0,0,37,0,37,0.0,0.0
ABHD2,6,0.01,0,0,16,0,16,0.0,0.0
ABHD2,7,0.005,0,0,3,0,3,0.0,0.0
ABHD2,8,0.001,0,0,0,0,0,0.0,0.0
ABHD2,9,0.0005,0,0,0,0,0,0.0,0.0
ABHD2,10,0.0001,0,0,0,0,0,0.0,0.0
NRP1,1,0.5,0,0,3254,0,3254,0.0,0.0
NRP1,2,0.2,0,0,849,0,849,0.0,0.0
NRP1,3,0.1,0,0,330,0,330,0.0,0.0
NRP1,4,0.05,0,0,130,0,130,0.0,0.0
NRP1,5,0.02,0,0,43,0,43,0.0,0.0
NRP1,6,0.01,0,0,19,0,19,0.0,0.0
NRP1,7,0.005,0,0,10,0,10,0.0,0.0
NRP1,8,0.001,0,0,2,0,2,0.0,0.0
NRP1,9,0.0005,0,0,1,0,1,0.0,0.0
NRP1,10,0.0001,0,0,1,0,1,0.0,0.0
ALKBH3,1,0.5,0,0,3213,0,3213,0.0,0.0
ALKBH3,2,0.2,0,0,833,0,833,0.0,0.0
ALKBH3,3,0.1,0,0,314,0,314,0.0,0.0
ALKBH3,4,0.05,0,0,126,0,126,0.0,0.0
ALKBH3,5,0.02,0,0,40,0,40,0.0,0.0
ALKBH3,6,0.01,0,0,21,0,21,0.0,0.0
ALKBH3,7,0.005,0,0,11,0,11,0.0,0.0
ALKBH3,8,0.001,0,0,4,0,4,0.0,0.0
ALKBH3,9,0.0005,0,0,3,0,3,0.0,0.0
ALKBH3,10,0.0001,0,0,0,0,0,0.0,0.0
MT1E,1,0.5,0,0,3225,0,3225,0.0,0.0
MT1E,2,0.2,0,0,822,0,822,0.0,0.0
MT1E,3,0.1,0,0,311,0,311,0.0,0.0
MT1E,4,0.05,0,0,133,0,133,0.0,0.0
MT1E,5,0.02,0,0,34,0,34,0.0,0.0
MT1E,6,0.01,0,0,13,0,13,0.0,0.0
MT1E,7,0.005,0,0,8,0,8,0.0,0.0
MT1E,8,0.001,0,0,1,0,1,0.0,0.0
MT1E,9,0.0005,0,0,0,0,0,0.0,0.0
MT1E,10,0.0001,0,0,0,0,0,0.0,0.0
MLEC,1,0.5,0,0,3287,0,3287,0.0,0.0
MLEC,2,0.2,0,0,892,0,892,0.0,0.0
