source,intermediate_1,intermediate_2,target,stmt_type_1,stmt_type_2,stmt_type_3,belief_1,belief_2,belief_3,evidence_1,evidence_2,evidence_3,logfoldchange,pval
ROCK2,hgnc:mesh:D017382,hgnc:uniprot:Q9UHZ2,IRAK1,Activation,DecreaseAmount,IncreaseAmount,0.951,0.86,0.86,3,2,1,-0.6334207,0.0449989140033809
ROCK2,PRDM1,hgnc:mesh:D020031,CD70,Inhibition,Activation,DecreaseAmount,0.951,0.86,0.86,3,2,2,-0.15945977,0.0439339334349235
ROCK2,hgnc:mesh:D017382,NRF1,SDHD,Activation,Complex,IncreaseAmount,0.951,0.86,0.89,3,2,1,-0.4231621,0.0437325437442173
ROCK2,hgnc:mesh:D017382,FOXO4,GRSF1,Activation,Activation,DecreaseAmount,0.951,0.9497812999999999,0.79,3,7,1,-0.3556498,0.0433881566231368
ROCK2,hgnc:mesh:D017382,NRF1,IPO9,Activation,Complex,DecreaseAmount,0.951,0.86,0.79,3,2,1,-0.7454513,0.0432335960441226
ROCK2,SRC,HTR1F,GOLIM4,Complex,Activation,IncreaseAmount,0.951,0.86,0.89,3,2,1,-0.31674424,0.042763838039908
ROCK2,HIF1A,hgnc:uniprot:J3F2B0,DYNLRB1,Activation,Complex,DecreaseAmount,0.8775000000000001,0.86,0.923,2,2,3,-0.23035693,0.0412684352640862
ROCK2,hgnc:mesh:D003643,hgnc:chebi:78510,CENPV,Activation,Activation,DecreaseAmount,0.86,0.86,0.89,2,2,1,-0.3384632,0.0412383401398916
ROCK2,hgnc:mesh:D017382,hgnc:mesh:D052638,ZSWIM6,Activation,Inhibition,DecreaseAmount,0.951,0.923,0.89,3,3,1,-0.41148213,0.0406063816169661
ROCK2,IRS1,PAX4,FGFR1OP2,Complex,Complex,DecreaseAmount,0.957125,0.923,0.79,3,3,1,-0.3879423,0.0395222783368482
ROCK2,PPARG,PAX8,METTL26,Inhibition,Complex,DecreaseAmount,0.9419,0.95,0.79,4,100,1,-0.20536193,0.0380214012166036
ROCK2,PPARG,POU2F1,RRM2B,Inhibition,Activation,DecreaseAmount,0.9419,0.89,0.79,4,1,1,-0.27344146,0.0359910764029982
ROCK2,hgnc:fplx:GST,hgnc:uniprot:Q9SYQ8,SMC3,Complex,Complex,DecreaseAmount,0.86,0.86,0.86,2,2,2,-0.38208807,0.0354962946342646
ROCK2,NOTCH1,RFX1,ZMYND8,Complex,Complex,DecreaseAmount,0.8775000000000001,0.98,0.79,2,1,1,-0.26673645,0.0346833181433847
ROCK2,hgnc:mesh:D017382,NRF1,RMDN1,Activation,Complex,DecreaseAmount,0.951,0.86,0.79,3,2,1,-0.40910432,0.0329644423082582
ROCK2,hgnc:mesh:D017382,PAX2,CALM1,Activation,IncreaseAmount,DecreaseAmount,0.951,0.9419,0.79,3,4,1,-0.12679894,0.0323181950718525
ROCK2,hgnc:mesh:D017382,NRF1,NDUFA8,Activation,Complex,IncreaseAmount,0.951,0.86,0.89,3,2,1,-0.28888837,0.0321179392876074
ROCK2,APP,KLF12,ATP5PD,Phosphorylation,Complex,DecreaseAmount,0.99572965,0.9899,0.79,1,2,1,-0.206332,0.0306705046103896
ROCK2,INS,hgnc:uniprot:P22265,TAPBP,Activation,IncreaseAmount,IncreaseAmount,0.9419,0.923,0.86,4,3,2,-0.27069312,0.0297201829771698
ROCK2,PTK2,hgnc:uniprot:P00524,MARCKS,Activation,Complex,DecreaseAmount,0.8775000000000001,0.9419,0.86,2,4,2,-0.07874177,0.0296179713691267
ROCK2,FAM83C-AS1,hgnc:mesh:D014810,BIN1,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,-0.6498492,0.0294337853709563
ROCK2,hgnc:mesh:D017382,AR,TOMM40,Activation,IncreaseAmount,DecreaseAmount,0.951,0.86,0.79,3,1,1,-0.62999517,0.0291050520795912
ROCK2,hgnc:mesh:D017382,MAF,ACTR2,Activation,DecreaseAmount,DecreaseAmount,0.951,0.923,0.79,3,3,1,-0.20667686,0.0285793668401473
ROCK2,hgnc:mesh:D017382,SP1,MPHOSPH8,Activation,Sumoylation,DecreaseAmount,0.951,0.951,0.79,3,3,1,-0.37768626,0.0273007988083817
ROCK2,hgnc:mesh:D017382,FOXO4,TCF15,Activation,Activation,DecreaseAmount,0.951,0.9497812999999999,0.95,3,7,2,-0.3611858,0.0270121634925319
ROCK2,BCL6,hgnc:mesh:D016403,YWHAZ,Complex,Activation,IncreaseAmount,0.8775000000000001,0.86,0.86,2,2,2,-0.07797957,0.0266417658085535
ROCK2,hgnc:mesh:D017382,hgnc:mesh:D010300,RAB10,Activation,Inhibition,IncreaseAmount,0.951,0.949271,0.86,3,6,2,-0.27775204,0.026631416731951
ROCK2,MYC,IRF7,PPP1R2,DecreaseAmount,Complex,IncreaseAmount,0.99846,0.94757,0.89,5,5,1,-0.44166306,0.0262743020570068
ROCK2,FAM83C-AS1,hgnc:mesh:D014810,CD99,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,-0.07875363,0.0241874015945022
ROCK2,hgnc:mesh:D017382,FOXO4,DNAJB14,Activation,Activation,DecreaseAmount,0.951,0.9497812999999999,0.79,3,7,1,-0.39042002,0.0238239384000538
ROCK2,CASP3,hgnc:chebi:85990,TMEM18,Inhibition,Activation,DecreaseAmount,0.86,0.8775000000000001,0.98,2,2,2,-0.5590187,0.0225127254029851
ROCK2,FAM83C-AS1,hgnc:mesh:D014810,PKN2,Inhibition,Activation,DecreaseAmount,0.86,0.951,0.89,2,1,1,-0.35458022,0.0217597131651651
ROCK2,hgnc:mesh:D017382,MYC,PPCS,Activation,Phosphorylation,DecreaseAmount,0.951,0.9804,0.95,3,3,2,-0.45417988,0.0212987717274551
ROCK2,hgnc:mesh:D017382,NF1,MGAT4A,Activation,Activation,DecreaseAmount,0.951,0.86,0.95,3,2,2,-0.40220994,0.0199953945334654
ROCK2,hgnc:mesh:D017382,RB1,MAZ,Activation,Phosphorylation,DecreaseAmount,0.951,0.923,0.95,3,2,2,-0.35784617,0.0195661270619733
ROCK2,HIF1A,hgnc:uniprot:J3F2B0,NFIA,Activation,Complex,IncreaseAmount,0.8775000000000001,0.86,0.86,2,2,2,-0.31030107,0.0194713343848398
ROCK2,PPARG,QPCT,ERMP1,Inhibition,Complex,IncreaseAmount,0.9419,0.99922663202,0.89,4,9,1,-0.65672874,0.0193254223689656
ROCK2,hgnc:mesh:D017382,hgnc:uniprot.chain:PRO_0000032458,PPIA,Activation,Complex,IncreaseAmount,0.951,0.86,0.94999822853,3,2,11,-0.07139286,0.0193153562253996
ROCK2,NFATC1,HOXD13,PTPRN2,Phosphorylation,Complex,IncreaseAmount,0.9265,0.98,0.923,1,1,3,-0.22811013,0.0189340248055498
ROCK2,hgnc:mesh:D017382,hgnc:mesh:D052638,EBAG9,Activation,Inhibition,IncreaseAmount,0.951,0.923,0.89,3,3,1,-0.49352372,0.0184107983951988
ROCK2,hgnc:mesh:D017382,hgnc:mesh:D052638,ACER3,Activation,Inhibition,IncreaseAmount,0.951,0.923,0.89,3,3,1,-0.51790226,0.01817939894505
ROCK2,MYC,hgnc:uniprot:Q65DC4,RBFOX2,DecreaseAmount,Complex,DecreaseAmount,0.99846,0.86,0.949999468559,5,2,10,-0.36909044,0.0174758112645641
ROCK2,hgnc:mesh:D017382,hgnc:mesh:D052638,MYL6,Activation,Inhibition,IncreaseAmount,0.951,0.923,0.98,3,3,2,-0.07714784,0.0168160108173742
ROCK2,ATM,hgnc:uniprot:P03129,PTPN14,IncreaseAmount,Complex,IncreaseAmount,0.8775000000000001,0.9824999832596085,0.923,2,15,1,-0.3342289,0.0161036590650055
ROCK2,FAM83C-AS1,hgnc:mesh:D014810,PWP1,Inhibition,Activation,DecreaseAmount,0.86,0.951,0.89,2,1,1,-0.42336833,0.0160779339417227
ROCK2,hgnc:mesh:D017382,hgnc:mesh:D052638,MSRB3,Activation,Inhibition,DecreaseAmount,0.951,0.923,0.89,3,3,1,-0.41201916,0.0136422604467306
ROCK2,FAM83C-AS1,hgnc:mesh:D014810,EFCAB14,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,-0.53532463,0.0132502596696347
ROCK2,hgnc:mesh:D017382,hgnc:mesh:D052638,S100A11,Activation,Inhibition,DecreaseAmount,0.951,0.923,0.98,3,3,1,-0.103433564,0.0119269859290249
ROCK2,hgnc:mesh:D017382,hgnc:mesh:D052638,VAT1,Activation,Inhibition,IncreaseAmount,0.951,0.923,0.989,3,3,1,-0.24255972,0.0109397791830416
ROCK2,hgnc:mesh:D017382,hgnc:mesh:D052638,TINAGL1,Activation,Inhibition,IncreaseAmount,0.951,0.923,0.98,3,3,1,-0.24093603,0.0108432864118844
ROCK2,FAM83C-AS1,hgnc:mesh:D014810,ANKRD12,Inhibition,Activation,DecreaseAmount,0.86,0.951,0.89,2,1,1,-0.57841307,0.0107482177568909
ROCK2,PTEN,PAX3,SMARCE1,Activation,Complex,DecreaseAmount,0.79,0.86,0.79,1,2,1,-0.3212256,0.0101038649570801
ROCK2,hgnc:mesh:D017382,hgnc:mesh:D052638,NDUFB11,Activation,Inhibition,IncreaseAmount,0.951,0.923,0.89,3,3,1,-0.23405623,0.0098517123790146
ROCK2,hgnc:mesh:D017382,hgnc:mesh:D052638,DNAJC19,Activation,Inhibition,IncreaseAmount,0.951,0.923,0.89,3,3,1,-0.43076116,0.0091979851206622
ROCK2,APP,hgnc:mesh:D000952,TM9SF3,Phosphorylation,Complex,DecreaseAmount,0.99572965,0.8775000000000001,0.89,1,2,1,-0.33050442,0.0082978214476654
ROCK2,MYC,MEIS1,FKBP3,DecreaseAmount,Inhibition,DecreaseAmount,0.99846,0.86,0.95,5,2,2,-0.39520296,0.0017205704868153
ROCK2,hgnc:mesh:D017382,hgnc:uniprot.chain:PRO_0000032458,ROCK2,Activation,Complex,IncreaseAmount,0.951,0.86,0.86,3,2,2,-0.88223946,1.3472157940994294e-05
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,CAVIN2,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,0.40796393,0.0005725158153774
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,RABL6,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,0.46803892,0.0013847145316178
LAG3,hgnc:mesh:D009369,POU2F1,DAAM1,Inhibition,IncreaseAmount,DecreaseAmount,0.997549035533,0.86,0.79,8,1,1,0.5365717,0.0023372056759157
LAG3,hgnc:mesh:D009369,POU2F1,KIF3B,Inhibition,IncreaseAmount,DecreaseAmount,0.997549035533,0.86,0.79,8,1,1,0.748334,0.0028182115571456
LAG3,ANKRD30A,QPCT,PDCD7,Inhibition,Inhibition,DecreaseAmount,0.923,0.9419,0.89,3,4,1,0.574616,0.0030573088135195
LAG3,hgnc:uniprot:P80189,ATF4,LEPROTL1,Complex,Complex,DecreaseAmount,0.949271,0.9499940951,0.79,6,10,1,0.440037,0.0033908206755616
LAG3,PRF1,NRF1,TMEM30A,Complex,Complex,DecreaseAmount,0.9497812999999999,0.9497812999999999,0.79,7,7,1,0.33391342,0.0060823421232197
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,TUFM,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,0.3057789,0.006123689258328
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,HNRNPA3,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,0.2842805,0.0079089167294031
LAG3,LEF1,MSX1,ARL6IP5,Complex,DecreaseAmount,DecreaseAmount,0.94757,0.9825,0.79,5,3,1,0.2893144,0.0079592647509829
LAG3,hgnc:mesh:D029424,hgnc:mesh:D014028,ATP13A2,Activation,Complex,DecreaseAmount,0.923,0.95,0.89,3,191,1,0.8921655,0.0082468286759467
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,PLK2,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.989,3,7,1,0.29921868,0.0085933317845309
LAG3,SEL1L3,hgnc:chebi:8107,TUT4,Activation,Inhibition,IncreaseAmount,0.86,0.86,0.89,2,2,1,0.5080643,0.0095538787768685
LAG3,hgnc:mesh:D029424,hgnc:mesh:D014028,SCAF11,Activation,Complex,IncreaseAmount,0.923,0.95,0.89,3,191,1,0.3656342,0.0113688559341201
LAG3,hgnc:mesh:D029424,hgnc:mesh:D014028,UBE2E3,Activation,Complex,IncreaseAmount,0.923,0.95,0.89,3,191,1,0.3816732,0.0114393522131149
LAG3,hgnc:mesh:D001794,VN2R10P,NHSL2,Inhibition,Complex,IncreaseAmount,0.949999468559,0.86,0.89,12,2,1,0.55487263,0.0115472127252212
LAG3,hgnc:uniprot:Q81KI3,hgnc:mesh:D009369,QKI,Complex,Activation,DecreaseAmount,0.8775000000000001,0.923,0.8775000000000001,2,1,1,0.39153695,0.0115629596281936
LAG3,hgnc:mesh:D051379,KRT8P33,GATAD1,Inhibition,Activation,DecreaseAmount,0.923,0.923,0.89,3,3,1,0.40366146,0.0130936764206185
LAG3,hgnc:mesh:D029424,hgnc:mesh:D014028,PTPRB,Activation,Complex,IncreaseAmount,0.923,0.95,0.89,3,191,1,0.71119666,0.0130957460860962
LAG3,IL6,hgnc:uniprot:Q9UHZ2,CDC42,IncreaseAmount,IncreaseAmount,IncreaseAmount,0.8775000000000001,0.86,0.923,2,2,1,0.12877798,0.0139800374267847
LAG3,hgnc:fplx:Interferon,RBMS1,RNF181,Activation,Inhibition,IncreaseAmount,0.97305,0.86,0.89,1,2,1,0.35596707,0.0145605372722734
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,LRRC75A,Activation,Complex,DecreaseAmount,0.923,0.997489065,0.98,3,7,1,0.4303556,0.0154855315911402
LAG3,hgnc:uniprot:Q9ZNX9,SP1,TSEN34,Complex,Complex,DecreaseAmount,0.86,0.9419,0.79,2,4,1,0.56762356,0.0155167551244078
LAG3,hgnc:mesh:D051379,ELK1,TIMMDC1,Inhibition,DecreaseAmount,DecreaseAmount,0.923,0.86,0.95,3,2,2,0.44524834,0.0155600791661057
LAG3,hgnc:uniprot:Q24174,RB1,DDX21,Complex,Complex,IncreaseAmount,0.982423455,0.94757,0.89,8,5,1,0.27200976,0.0167013963121545
LAG3,LEF1,GTF2A2,STRAP,Complex,DecreaseAmount,DecreaseAmount,0.94757,0.79,0.79,5,1,1,0.3746548,0.0168804691468517
LAG3,IL6,FOXO4,ZNF207,IncreaseAmount,Inhibition,DecreaseAmount,0.8775000000000001,0.8775000000000001,0.79,2,2,1,0.30639243,0.0178515763192704
LAG3,hgnc:fplx:MAPK,hgnc:uniprot:Q819Y5,TERF1,Activation,IncreaseAmount,IncreaseAmount,0.8775000000000001,0.94993439,0.86,2,1,2,0.53129977,0.0179783937803783
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,ARL5B,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.98,3,7,1,0.88101417,0.0181763133454099
LAG3,hgnc:uniprot:Q9ZNX9,F2,CHSY1,Complex,Complex,IncreaseAmount,0.86,0.9499999996125795,0.9419,2,18,4,0.6609359,0.0201930524812482
LAG3,hgnc:mesh:D029424,hgnc:mesh:D014028,SELENOM,Activation,Complex,IncreaseAmount,0.923,0.95,0.89,3,191,1,0.3699487,0.0203038449185186
LAG3,hgnc:mesh:D051379,hgnc:uniprot:P27958,HSD17B4,Inhibition,Activation,IncreaseAmount,0.923,0.86,0.86,3,2,2,0.51971644,0.0218336132391302
LAG3,GFAP,hgnc:uniprot:P32831,FDFT1,Inhibition,Complex,IncreaseAmount,0.86,0.86,0.86,2,2,2,0.2149929,0.0218790347327515
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,MRPL3,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,0.3890617,0.0229195972534578
LAG3,hgnc:mesh:D029424,LEF1,SCAND1,Activation,Complex,DecreaseAmount,0.923,0.9419,0.79,3,4,1,0.32129613,0.0230738905507047
LAG3,PRF1,NRF1,SAFB,Complex,Complex,DecreaseAmount,0.9497812999999999,0.9497812999999999,0.79,7,7,1,0.6195795,0.0232307955620697
LAG3,hgnc:mesh:D051379,IRF1,UBE2L6,Inhibition,Activation,DecreaseAmount,0.923,0.923,0.79,3,3,1,0.7258865,0.0254691832803175
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,RNF115,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,0.44190446,0.0264790097039894
LAG3,hgnc:uniprot:Q81KI3,hgnc:mesh:D009369,NAP1L1,Complex,Activation,IncreaseAmount,0.8775000000000001,0.923,0.8775000000000001,2,1,1,0.13975982,0.027066978427072
LAG3,SEL1L3,hgnc:chebi:49662,DPM2,Activation,Activation,IncreaseAmount,0.86,0.86,0.89,2,2,1,0.57338893,0.0276244254134064
LAG3,hgnc:mesh:D007239,hgnc:uniprot:P03126,DLG1,Activation,IncreaseAmount,IncreaseAmount,0.949271,0.9419,0.86,1,2,2,0.36282516,0.028909309429059
LAG3,hgnc:mesh:D008285,FXYD6P1,STMP1,Activation,Activation,DecreaseAmount,0.86,0.86,0.89,1,2,1,0.23060834,0.0290003599961359
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,PHYKPL,Activation,Complex,DecreaseAmount,0.923,0.997489065,0.89,3,7,1,0.57682633,0.0293251673572014
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,UBA52,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,0.09458082,0.0296932548429197
LAG3,LGALS3,hgnc:uniprot:Q157B2,KDM5B,Complex,Complex,IncreaseAmount,0.86,0.95,0.86,2,36,2,0.31568158,0.029814000841731
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,RPL7L1,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,0.33595663,0.0301530522310575
LAG3,hgnc:mesh:D051379,hgnc:mesh:D013119,GPI,Inhibition,Activation,IncreaseAmount,0.923,0.923,0.86,3,3,2,0.30883592,0.0307843474968977
LAG3,IL1B,NR1H3,SCD5,Activation,DecreaseAmount,IncreaseAmount,0.86,0.951,0.8775000000000001,2,3,2,0.6366158,0.0313781440643424
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,GMPS,Activation,Complex,DecreaseAmount,0.923,0.997489065,0.89,3,7,1,0.51905966,0.0317033081505189
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,RPL14,Activation,Complex,DecreaseAmount,0.923,0.997489065,0.89,3,7,1,0.056942906,0.0330052214916696
LAG3,hgnc:mesh:D003643,hgnc:chebi:78510,MAGI2-AS3,Activation,Activation,IncreaseAmount,0.86,0.86,0.89,2,2,1,0.4439684,0.0331909060264495
LAG3,hgnc:uniprot:Q06529,NR3C1,BNIP2,Complex,Activation,DecreaseAmount,0.951,0.86,0.79,3,2,1,0.4003831,0.0342784218868679
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,NT5C,Activation,Complex,DecreaseAmount,0.923,0.997489065,0.98,3,7,1,0.38078955,0.0349391159581292
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,SC5D,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,0.50249314,0.0363886987704569
LAG3,hgnc:uniprot:Q81KI3,hgnc:mesh:D009369,CTNND1,Complex,Activation,IncreaseAmount,0.8775000000000001,0.923,0.9419,2,1,2,0.3244285,0.0365424980265546
LAG3,TNF,IPO5,SRGAP2B,IncreaseAmount,Inhibition,IncreaseAmount,0.9905675,0.86,0.89,5,2,1,0.60649306,0.0371811855861768
LAG3,LEF1,KLF12,ATP5PD,Complex,DecreaseAmount,DecreaseAmount,0.94757,0.79,0.79,5,1,1,0.2466552,0.0376865071438375
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,SSBP1,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,0.21042773,0.0380118206278531
LAG3,hgnc:mesh:D009369,RBM43P1,DUSP18,Inhibition,Activation,IncreaseAmount,0.997549035533,0.86,0.89,8,1,1,0.89012265,0.0385848822851995
LAG3,LEF1,PLAG1,RNASEH1,Complex,DecreaseAmount,DecreaseAmount,0.94757,0.79,0.89,5,1,1,0.4642062,0.039007465126842
LAG3,hgnc:mesh:D051379,ELK1,LSM4,Inhibition,DecreaseAmount,DecreaseAmount,0.923,0.86,0.79,3,2,1,0.290512,0.0391277753887416
LAG3,hgnc:fplx:MAPK,POU3F2,ZNF428,Activation,IncreaseAmount,DecreaseAmount,0.8775000000000001,0.97305,0.79,2,4,1,0.3326549,0.039189388901003
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,SELENON,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,0.33798298,0.0397232164782134
LAG3,PRF1,PAX6,EMC6,Complex,IncreaseAmount,DecreaseAmount,0.9497812999999999,0.94757,0.79,7,5,1,0.326052,0.0400524726120318
LAG3,hgnc:mesh:D051379,hgnc:uniprot.chain:PRO_0000032458,CDKN1A,Inhibition,IncreaseAmount,DecreaseAmount,0.923,0.94993439,0.94757,3,7,5,0.24379785,0.041949041294297
LAG3,hgnc:fplx:MAPK,hgnc:uniprot:Q00772,TPP1,Activation,Complex,DecreaseAmount,0.8775000000000001,0.9497812999999999,0.86,2,7,2,0.3416082,0.0425978889322521
LAG3,hgnc:mesh:D051379,hgnc:uniprot.chain:PRO_0000032458,IFI27,Inhibition,IncreaseAmount,DecreaseAmount,0.923,0.94993439,0.86,3,7,2,0.15547164,0.0435855950850467
LAG3,hgnc:mesh:D029424,hgnc:mesh:D014028,SMARCA1,Activation,Complex,DecreaseAmount,0.923,0.95,0.89,3,191,1,0.30650204,0.0444462527101309
LAG3,hgnc:mesh:D009369,hgnc:uniprot:P25295,RND3,Inhibition,Activation,DecreaseAmount,0.997549035533,0.9419,0.949271,8,3,5,0.34952754,0.0444820494490038
LAG3,hgnc:mesh:D029424,hgnc:mesh:D014028,TIMM10B,Activation,Complex,DecreaseAmount,0.923,0.95,0.89,3,191,1,0.6686725,0.0456648566405017
LAG3,SEL1L3,hgnc:uniprot:Q8JJE2,CHCHD2,Activation,Complex,IncreaseAmount,0.86,0.86,0.923,2,2,3,0.17509235,0.0458543391279503
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,PAIP2,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,0.38072187,0.0460721402234267
LAG3,hgnc:mesh:D009369,PAX2,SEC14L1,Inhibition,IncreaseAmount,DecreaseAmount,0.997549035533,0.86,0.79,8,1,1,0.3131712,0.0465475494293507
LAG3,hgnc:mesh:D009369,NR4A1,RNF7,Inhibition,IncreaseAmount,DecreaseAmount,0.997549035533,0.949980317,0.89,8,4,1,0.24213386,0.0465816646594039
LAG3,hgnc:mesh:D029424,hgnc:mesh:D014028,DNAJC5,Activation,Complex,IncreaseAmount,0.923,0.95,0.89,3,191,1,0.55217624,0.0469052499461347
LAG3,hgnc:mesh:D001794,GAPDHP75,NDUFAF3,Inhibition,Inhibition,IncreaseAmount,0.949999468559,0.86,0.89,12,2,1,0.23151202,0.0472087579804426
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,CIRBP,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.989,3,7,2,0.32114345,0.0483304552709157
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,FIS1,Activation,Complex,DecreaseAmount,0.923,0.997489065,0.989,3,7,1,0.25080547,0.0484105104857225
LAG3,PRDM1,PAX5,TPGS2,IncreaseAmount,DecreaseAmount,DecreaseAmount,0.86,0.941,0.79,2,1,1,0.30984184,0.0488802605165837
LAG3,LEF1,POU2AF1,CDC37,Complex,DecreaseAmount,IncreaseAmount,0.94757,0.79,0.89,5,1,1,0.24151526,0.0495070984115995
LAG3,hgnc:uniprot:Q24174,NR1H4,USP3,Complex,Activation,DecreaseAmount,0.982423455,0.86,0.79,8,2,1,-0.59900653,0.0493961842141573
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,HMOX2,Activation,Complex,DecreaseAmount,0.923,0.997489065,0.98,3,7,1,-0.6510591,0.0481706784157295
LAG3,LGALS3,hgnc:uniprot:Q157B2,ERCC2,Complex,Complex,DecreaseAmount,0.86,0.95,0.9419,2,36,3,-0.78725386,0.0477795150237035
LAG3,hgnc:uniprot:Q81KI3,hgnc:mesh:D009369,SMARCA5,Complex,Activation,IncreaseAmount,0.8775000000000001,0.923,0.949271,2,1,2,-0.34392208,0.0473752889395673
LAG3,hgnc:mesh:D029424,hgnc:mesh:D014028,HINT2,Activation,Complex,DecreaseAmount,0.923,0.95,0.89,3,191,1,-0.59738714,0.0472432804630225
LAG3,hgnc:mesh:D051379,JUN,HAUS1,Inhibition,IncreaseAmount,DecreaseAmount,0.923,0.86,0.79,3,2,1,-0.7832816,0.0468397586565237
LAG3,ANKRD30A,PAX4,ATP6V1A,Inhibition,IncreaseAmount,DecreaseAmount,0.923,0.8775000000000001,0.79,3,2,1,-0.5666467,0.0441607529249097
LAG3,hgnc:mesh:D029424,hgnc:mesh:D014028,LUC7L3,Activation,Complex,IncreaseAmount,0.923,0.95,0.89,3,191,1,-0.34462652,0.0408204991755383
LAG3,hgnc:mesh:D029424,hgnc:mesh:D014028,ARCN1,Activation,Complex,IncreaseAmount,0.923,0.95,0.89,3,191,1,-0.54457134,0.0391465186125721
LAG3,hgnc:mesh:D051379,hgnc:uniprot:P27958,PMAIP1,Inhibition,Activation,IncreaseAmount,0.923,0.86,0.949271,3,2,6,-0.85372657,0.0388981228134685
LAG3,hgnc:mesh:D013274,MIR21,VARS,Inhibition,IncreaseAmount,DecreaseAmount,0.86,0.951,0.89,2,3,1,-0.6485905,0.0384818260999098
LAG3,hgnc:mesh:D051379,PPARA,SUPT16H,Inhibition,IncreaseAmount,DecreaseAmount,0.923,0.86,0.79,3,2,1,-0.40419507,0.0379830975265532
LAG3,hgnc:uniprot:Q24174,APP,PSMB7,Complex,Activation,DecreaseAmount,0.982423455,0.923,0.8775000000000001,8,3,1,-0.35768306,0.0373275430394972
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,SORBS3,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.98,3,7,1,-0.48404717,0.0370199907583116
LAG3,IL17A,RFX1,CASC4,Inhibition,Complex,DecreaseAmount,0.86,0.86,0.79,2,2,1,-0.54720163,0.0366335244289235
LAG3,PRF1,NRF1,HACD3,Complex,Complex,DecreaseAmount,0.9497812999999999,0.9497812999999999,0.79,7,7,1,-0.40873274,0.0353127524106143
LAG3,hgnc:mesh:D029424,LEF1,DYNC1LI1,Activation,Complex,DecreaseAmount,0.923,0.9419,0.79,3,4,1,-0.41954568,0.0343598212361626
LAG3,PRF1,NRF1,GIT2,Complex,Complex,DecreaseAmount,0.9497812999999999,0.9497812999999999,0.79,7,7,1,-1.6363087,0.0331839267563612
LAG3,hgnc:mesh:D029424,hgnc:mesh:D052638,SNRPD2,Activation,Complex,IncreaseAmount,0.923,0.997489065,0.89,3,7,1,-0.10747964,0.0316005488176849
LAG3,hgnc:mesh:D013274,PCBP1,PNRC2,Inhibition,Complex,DecreaseAmount,0.86,0.923,0.79,2,3,1,-0.5066363,0.0314003239448729
LAG3,PRF1,NRF1,NDUFA8,Complex,Complex,IncreaseAmount,0.9497812999999999,0.9497812999999999,0.89,7,7,1,-0.38663876,0.0313981053517448
LAG3,LEF1,PLAG1,SMARCD1,Complex,DecreaseAmount,IncreaseAmount,0.94757,0.79,0.89,5,1,1,-0.44634363,0.0311769240893511
LAG3,hgnc:go:0006351,hgnc:mesh:D004938,FOXK1,Complex,Activation,IncreaseAmount,0.86,0.86,0.86,2,1,2,-1.1701394,0.0303873934601683
