source,intermediate_1,intermediate_2,target,stmt_type_1,stmt_type_2,stmt_type_3,belief_1,belief_2,belief_3,evidence_1,evidence_2,evidence_3,logfoldchange,pval
NOS3,hgnc:mesh:D009369,PAX8,ATP5MC1,Activation,DecreaseAmount,DecreaseAmount,0.9975499999999999,0.923,0.79,2,1,1,0.2997989,0.0012394934870116
NOS3,hgnc:mesh:D017382,FOXO4,BBS7,DecreaseAmount,Activation,DecreaseAmount,0.923,0.9497812999999999,0.79,3,7,1,0.8487386,0.0026848575702754
NOS3,POU5F1,POU3F1,SLC25A3,IncreaseAmount,Complex,DecreaseAmount,0.86,0.99614986359681,0.79,1,14,1,0.17500676,0.0032889267516086
NOS3,hgnc:uniprot.chain:PRO_0000032458,hgnc:uniprot:P40136,RAB11A,Complex,Inhibition,DecreaseAmount,0.86,0.923,0.94993439,2,3,8,0.3173485,0.004298129466444
NOS3,hgnc:uniprot:O28484,hgnc:uniprot:Q07532,TCF7L1,Complex,Complex,IncreaseAmount,0.982423455,0.923,0.86,8,3,2,0.93499315,0.0043399405222777
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,SRGN,Complex,Complex,DecreaseAmount,0.949271,0.86,0.98,6,2,2,0.21295798,0.0045906413828414
NOS3,hgnc:uniprot:Q38710,NR3C1,TMEM258,Complex,Activation,DecreaseAmount,0.94757,0.86,0.95,5,2,2,0.29311988,0.00591614058094
NOS3,FAM83C-AS1,hgnc:mesh:D014810,PDLIM4,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,0.3562959,0.0065011133347749
NOS3,hgnc:uniprot.chain:PRO_0000032458,ETS1,MRPL52,Complex,Inhibition,DecreaseAmount,0.86,0.86,0.79,2,2,1,0.2963995,0.006514953334505
NOS3,hgnc:mesh:D059630,hgnc:uniprot:Q06180,PARK7,Complex,Complex,DecreaseAmount,0.9419,0.9419,0.86,4,4,2,0.2587425,0.0068581854413814
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,TMEM158,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,0.6501023,0.0071677380890692
NOS3,IRS1,PAX4,ARHGAP24,Inhibition,Complex,DecreaseAmount,0.86,0.923,0.79,2,3,1,0.6642426,0.0073239625994638
NOS3,IL6,hgnc:mesh:D014028,TIMM50,Complex,Complex,DecreaseAmount,0.86,0.949271,0.89,2,6,1,0.6236066,0.0076077058279558
NOS3,hgnc:mesh:D051379,MIR124-1,CPNE3,Activation,IncreaseAmount,DecreaseAmount,0.94999995217031,0.923,0.89,13,3,1,0.34846848,0.0077995889266957
NOS3,hgnc:uniprot:Q8R4P5,LEF1,YWHAH,Complex,Complex,DecreaseAmount,0.9497812999999999,0.86,0.79,7,2,1,0.33700773,0.0086968350691927
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,ACAD9,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,0.89554906,0.0088772248804365
NOS3,hgnc:uniprot:P0CW71,hgnc:uniprot:P04608,LIMS1,Complex,IncreaseAmount,IncreaseAmount,0.949271,0.86,0.94757,6,2,5,0.38959962,0.0090322866078318
NOS3,PPARGC1A,GABPB1,NUDT5,Inhibition,Activation,DecreaseAmount,0.86,0.8775000000000001,0.79,2,2,1,0.42031583,0.0091889766986837
NOS3,RELA,TAL1,FUBP1,Complex,DecreaseAmount,IncreaseAmount,0.923,0.79,0.941,3,1,1,0.55678076,0.0095648734579587
NOS3,DAD1P1,hgnc:chebi:78320,DTD1,Activation,Complex,DecreaseAmount,0.86,0.8775000000000001,0.89,2,1,1,0.35780454,0.00989971868638
NOS3,FAM83C-AS1,hgnc:mesh:D014810,TSTA3,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,0.44705787,0.009976377340901
NOS3,hgnc:mesh:D008180,RFX1,TMEM67,Complex,DecreaseAmount,DecreaseAmount,0.923,0.86,0.79,3,2,1,0.93071216,0.0102918016642822
NOS3,hgnc:uniprot:O32028,MYCN,LAP3,Complex,Complex,DecreaseAmount,0.86,0.86,0.79,2,2,1,0.6441805,0.0105581432374439
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,PTP4A2,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,0.36101064,0.0116663917585193
NOS3,hgnc:mesh:D008180,RFX1,RNF141,Complex,DecreaseAmount,DecreaseAmount,0.923,0.86,0.79,3,2,1,0.69403416,0.0122552469469286
NOS3,hgnc:uniprot.chain:PRO_0000032458,hgnc:mesh:D059630,KRT19,Complex,Inhibition,IncreaseAmount,0.86,0.979665,0.86,2,5,2,0.23388998,0.012280640684802
NOS3,hgnc:uniprot.chain:PRO_0000032458,hgnc:mesh:D009369,EIF3F,Complex,Activation,DecreaseAmount,0.86,0.9998749507924128,0.9419,2,13,1,0.21744524,0.0125402599518113
NOS3,FAM83C-AS1,hgnc:mesh:D014810,TBC1D4,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,0.9052166,0.0128618097192128
NOS3,PPARGC1A,TFCP2,FAM20B,Inhibition,Complex,DecreaseAmount,0.86,0.951,0.79,2,3,1,0.7319552,0.0145696119212459
NOS3,hgnc:fplx:p38,PRKACB,C4orf48,Phosphorylation,Activation,DecreaseAmount,0.923,0.86,0.89,1,2,1,0.20660295,0.0155794323690144
NOS3,hgnc:uniprot:Q9SZF7,hgnc:uniprot.chain:PRO_0000032458,VIM,Activation,DecreaseAmount,IncreaseAmount,0.9419,0.86,0.9419,4,2,4,0.068704784,0.0164966966421116
NOS3,FAM83C-AS1,hgnc:mesh:D014810,TIAL1,Inhibition,Activation,DecreaseAmount,0.86,0.951,0.89,2,1,1,0.46555644,0.0166450136564458
NOS3,hgnc:uniprot:Q8R4P5,hgnc:uniprot:J3F2B0,DYNLRB1,Complex,Complex,DecreaseAmount,0.9497812999999999,0.9499940951,0.923,7,10,3,0.29086587,0.0166583130139459
NOS3,IRS1,PAX4,ISCU,Inhibition,Complex,DecreaseAmount,0.86,0.923,0.79,2,3,1,0.3683244,0.0167958403188388
NOS3,hgnc:uniprot:P86981,hgnc:uniprot:Q9UHZ2,SRSF1,Complex,Complex,IncreaseAmount,0.949999468559,0.86,0.9499940951,12,2,9,0.48562557,0.017067091746329
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,GOT1,Complex,Complex,IncreaseAmount,0.949271,0.86,0.98,6,2,1,0.8017429,0.0183380127054199
NOS3,hgnc:uniprot:Q38710,NR3C1,TMEM101,Complex,Activation,DecreaseAmount,0.94757,0.86,0.79,5,2,1,0.696513,0.0191102683974918
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,TMEM161A,Complex,Complex,DecreaseAmount,0.949271,0.86,0.89,6,2,1,0.8756103,0.0194154769001018
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,STAU2,Complex,Complex,DecreaseAmount,0.949271,0.86,0.89,6,2,1,0.61725956,0.0194809940981351
NOS3,IL6,hgnc:mesh:D014028,ZFC3H1,Complex,Complex,IncreaseAmount,0.86,0.949271,0.89,2,6,1,0.5326098,0.0195222314483487
NOS3,PIM1,NHLH1,SPATC1L,Complex,Complex,DecreaseAmount,0.957125,0.98,0.95,3,1,2,0.4628245,0.0195344645577289
NOS3,hgnc:uniprot:Q9UHZ2,hgnc:uniprot:P25295,RND3,Complex,Complex,DecreaseAmount,0.951,0.97305,0.949271,3,4,5,0.36592653,0.0201547196582362
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,GNA11,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,0.71909314,0.0209850694941826
NOS3,hgnc:uniprot.chain:PRO_0000032458,hgnc:fplx:MEK,PPP1R14B,Complex,Phosphorylation,IncreaseAmount,0.86,0.9970526451,0.89,2,10,1,0.14701048,0.0210649835760481
NOS3,IRS1,PAX4,WDR13,Inhibition,Complex,DecreaseAmount,0.86,0.923,0.79,2,3,1,0.47218016,0.0211812478626093
NOS3,hgnc:uniprot.chain:PRO_0000032458,hgnc:uniprot:P22265,JUND,Complex,Activation,IncreaseAmount,0.86,0.923,0.86,2,3,2,0.28032687,0.0216101187197017
NOS3,hgnc:uniprot:P14079,NRF1,DYNLT1,Complex,Complex,DecreaseAmount,0.989,0.98,0.79,3,2,1,0.21359135,0.0224784827186524
NOS3,hgnc:mesh:D017382,hgnc:uniprot:P05928,TSG101,DecreaseAmount,Complex,DecreaseAmount,0.923,0.86,0.86,3,2,2,0.5906512,0.0236123312506277
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,PRDX4,Complex,Complex,DecreaseAmount,0.949271,0.86,0.89,6,2,1,0.28707474,0.0236376000425193
NOS3,RELA,hgnc:uniprot:Q9KI19,YBX3,Complex,Complex,IncreaseAmount,0.923,0.8775000000000001,0.9419,3,2,4,0.136403,0.023838777273294
NOS3,hgnc:fplx:Proteasome,hgnc:uniprot:F5HH39,ANAPC5,Inhibition,Inhibition,DecreaseAmount,0.949271,0.86,0.86,6,2,1,0.33121264,0.0242308271920141
NOS3,hgnc:uniprot:O28484,FOXA1,LAGE3,Complex,Complex,DecreaseAmount,0.982423455,0.86,0.79,8,2,1,0.42508414,0.0248746405948351
NOS3,APP,hgnc:mesh:D000952,CCDC82,DecreaseAmount,Complex,IncreaseAmount,0.923,0.8775000000000001,0.89,2,2,1,0.5853911,0.0253407893738763
NOS3,IL6,hgnc:mesh:D014028,ACADM,Complex,Complex,DecreaseAmount,0.86,0.949271,0.89,2,6,1,0.675519,0.0257696867893742
NOS3,hgnc:mesh:D008180,RFX1,GGNBP2,Complex,DecreaseAmount,DecreaseAmount,0.923,0.86,0.79,3,2,1,0.46697444,0.0269624410045994
NOS3,hgnc:mesh:D059630,hgnc:uniprot:B7ZLG1,ITGAE,Complex,IncreaseAmount,IncreaseAmount,0.9419,0.923,0.86,4,3,2,0.47723934,0.0271288186024661
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,ITPA,Complex,Complex,DecreaseAmount,0.949271,0.86,0.98,6,2,2,0.40564063,0.0273903010476019
NOS3,IL6,hgnc:mesh:D014028,MGST1,Complex,Complex,IncreaseAmount,0.86,0.949271,0.989999,2,6,6,0.20558804,0.0274930316502454
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,FKBP14,Complex,Complex,IncreaseAmount,0.949271,0.86,0.98,6,2,1,0.4191864,0.0276084843588653
NOS3,HSPA8,hgnc:uniprot:P15979,CD320,Complex,Complex,IncreaseAmount,0.949980317,0.86,0.923,9,2,3,0.29945764,0.0277637633929504
NOS3,POU5F1,MEIS1,CDC42BPB,IncreaseAmount,Activation,DecreaseAmount,0.86,0.86,0.79,1,2,1,0.38748255,0.0278989471345684
NOS3,FAM83C-AS1,hgnc:mesh:D014810,SMARCA5,Inhibition,Activation,DecreaseAmount,0.86,0.951,0.89,2,1,1,0.33548647,0.0280849650696069
NOS3,hgnc:mesh:D001281,PITX2,UBXN4,Inhibition,DecreaseAmount,DecreaseAmount,0.986525,0.8775000000000001,0.79,3,2,1,0.27252072,0.0283438050010096
NOS3,IL6,hgnc:mesh:D014028,TAF7,Complex,Complex,IncreaseAmount,0.86,0.949271,0.98,2,6,2,0.43219274,0.0286921202246299
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,RCC2,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,0.60661256,0.0295505935765925
NOS3,ESR1,hgnc:uniprot:Q9C932,SAMD9,Activation,Complex,DecreaseAmount,0.86,0.94757,0.86,2,5,2,0.83064526,0.0297923313692967
NOS3,PTPN1,hgnc:uniprot:Q9LDE2,GPX4,Activation,Complex,IncreaseAmount,0.86,0.86,0.86,2,2,2,0.15852834,0.029838674085903
NOS3,ADIPOQ,hgnc:uniprot:P86363,APPL1,Complex,Complex,IncreaseAmount,0.9816495,0.9419,0.86,6,4,2,0.3595708,0.0298519262401432
NOS3,hgnc:mesh:D018384,hgnc:mesh:D053903,RBBP8,Inhibition,Activation,IncreaseAmount,0.949271,0.94757,0.86,6,5,2,1.0680674,0.0302272792653563
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,UBN1,Complex,Complex,DecreaseAmount,0.949271,0.86,0.89,6,2,1,0.48336467,0.0302809113180734
NOS3,hgnc:uniprot:P27392,hgnc:uniprot:Q9XZL8,EIF4EBP1,Activation,DecreaseAmount,IncreaseAmount,0.923,0.86,0.923,3,2,2,0.25132295,0.0305593146046171
NOS3,DUSP15,hgnc:chebi:641,LYRM7,Activation,Inhibition,IncreaseAmount,0.949271,0.86,0.89,3,1,1,0.6277423,0.0308694587880575
NOS3,TBCB,hgnc:uniprot:Q9VCR6,DIAPH1,Complex,Complex,DecreaseAmount,0.923,0.86,0.86,3,2,2,0.38900048,0.0313063570091935
NOS3,APP,hgnc:mesh:D000952,MKNK2,DecreaseAmount,Complex,IncreaseAmount,0.923,0.8775000000000001,0.89,2,2,1,0.48495272,0.0314862959607111
NOS3,hgnc:uniprot.chain:PRO_0000032458,RB1,MRPL40,Complex,Phosphorylation,DecreaseAmount,0.86,0.8775000000000001,0.79,2,2,1,0.39664495,0.0315719613761996
NOS3,FAM83C-AS1,hgnc:mesh:D014810,SUPT5H,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,0.5987792,0.0319330061473727
NOS3,hgnc:uniprot.chain:PRO_0000032458,HDAC1,EIF2AK1,Complex,IncreaseAmount,DecreaseAmount,0.86,0.9419,0.89,2,4,1,0.36897275,0.0319681330623558
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,INO80C,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,0.2782813,0.0319892251062592
NOS3,FAM83C-AS1,hgnc:mesh:D014810,RNASEH1,Inhibition,Activation,DecreaseAmount,0.86,0.951,0.89,2,1,1,0.42347956,0.0325037773015414
NOS3,hgnc:uniprot:P14079,NRF1,NT5C3B,Complex,Complex,DecreaseAmount,0.989,0.98,0.79,3,2,1,0.4566862,0.0327469555241432
NOS3,FAM83C-AS1,hgnc:mesh:D014810,NAA10,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,0.2674546,0.0329604115435512
NOS3,hgnc:uniprot.chain:PRO_0000032458,ELK1,KRR1,Complex,Phosphorylation,DecreaseAmount,0.86,0.951,0.79,2,3,1,0.50999933,0.0334834209837653
NOS3,hgnc:uniprot:Q9SZF7,hgnc:uniprot.chain:PRO_0000032458,PPP1R12A,Activation,DecreaseAmount,DecreaseAmount,0.9419,0.86,0.86,4,2,2,0.44226578,0.033715686638246
NOS3,hgnc:uniprot.chain:PRO_0000032458,PSG11,IPO5,Complex,Activation,IncreaseAmount,0.86,0.923,0.89,2,3,1,0.44377497,0.0339616639784872
NOS3,IL6,hgnc:mesh:D014028,FRMD4B,Complex,Complex,IncreaseAmount,0.86,0.949271,0.89,2,6,1,0.28347254,0.0346937415328206
NOS3,IL6,hgnc:mesh:D014028,SEPTIN11,Complex,Complex,DecreaseAmount,0.86,0.949271,0.98,2,6,2,0.31130913,0.0348952637863186
NOS3,hgnc:uniprot.chain:PRO_0000032458,hgnc:mesh:D015427,CLPP,Complex,Inhibition,DecreaseAmount,0.86,0.86,0.86,2,2,2,0.34988886,0.0352401455851684
NOS3,hgnc:mesh:D017382,MAGEB2,WDR75,DecreaseAmount,Activation,DecreaseAmount,0.923,0.9419,0.89,3,4,1,0.6368509,0.0352656189638043
NOS3,hgnc:uniprot.chain:PRO_0000032458,PPARA,ACOT7,Complex,Inhibition,DecreaseAmount,0.86,0.951,0.79,2,3,1,0.32039902,0.0355058378188167
NOS3,hgnc:uniprot.chain:PRO_0000032458,NOTCH1,IGBP1,Complex,Activation,IncreaseAmount,0.86,0.9990199895837564,0.89,2,16,1,0.4171584,0.0358300220774513
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,C11orf74,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,0.54688704,0.0363471681641104
NOS3,hgnc:uniprot:Q8R4P5,LEF1,PDS5A,Complex,Complex,DecreaseAmount,0.9497812999999999,0.86,0.79,7,2,1,0.3666039,0.0364649886278734
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,MRPS21,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,0.18014762,0.0369872724109238
NOS3,hgnc:uniprot:Q9SZF7,hgnc:uniprot.chain:PRO_0000032458,TIMP1,Activation,DecreaseAmount,IncreaseAmount,0.9419,0.86,0.9973784999999507,4,2,28,0.18822925,0.0381162635358444
NOS3,hgnc:uniprot.chain:PRO_0000032458,NFE2L2,GAS2L1,Complex,Inhibition,DecreaseAmount,0.86,0.86,0.79,2,2,1,0.47358212,0.0383647034686285
NOS3,hgnc:uniprot.chain:PRO_0000032458,SP1,SYAP1,Complex,DecreaseAmount,DecreaseAmount,0.86,0.923,0.79,2,3,1,0.2776924,0.039020985940145
NOS3,POU5F1,POU3F1,INTS8,IncreaseAmount,Complex,DecreaseAmount,0.86,0.99614986359681,0.79,1,14,1,0.66738564,0.0396051410585049
NOS3,PRKCE,ESRRA,EMC8,Complex,Activation,DecreaseAmount,0.9419,0.8775000000000001,0.79,4,2,1,0.44730753,0.03972624229782
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,MZT1,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,0.37550008,0.0398448304478629
NOS3,hgnc:mesh:D017382,FOXO4,NOP10,DecreaseAmount,Activation,DecreaseAmount,0.923,0.9497812999999999,0.79,3,7,1,0.22901928,0.0402109452189613
NOS3,IGF1,hgnc:uniprot:P18542,NME2,Activation,Activation,IncreaseAmount,0.9419,0.86,0.86,4,2,2,0.1161945,0.0402451469934472
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,EVA1B,Complex,Complex,DecreaseAmount,0.949271,0.86,0.89,6,2,1,0.28466845,0.0405225181214309
NOS3,FAM83C-AS1,hgnc:mesh:D014810,CD99,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,0.09169791,0.0415280689465111
NOS3,hgnc:mesh:D017382,BACH1,RB1CC1,DecreaseAmount,Complex,DecreaseAmount,0.923,0.923,0.79,3,3,1,0.40233213,0.041592527511977
NOS3,FAM83C-AS1,hgnc:mesh:D014810,NOP56,Inhibition,Activation,DecreaseAmount,0.86,0.951,0.89,2,1,1,0.29291612,0.0426564020121474
NOS3,IL6,hgnc:mesh:D014028,MGST3,Complex,Complex,DecreaseAmount,0.86,0.949271,0.89,2,6,1,0.22964266,0.0427643441336498
NOS3,FAM83C-AS1,hgnc:mesh:D014810,PPIG,Inhibition,Activation,DecreaseAmount,0.86,0.951,0.89,2,1,1,0.27016485,0.0427883626088457
NOS3,hgnc:uniprot:P14079,NRF1,ITGB1BP1,Complex,Complex,DecreaseAmount,0.989,0.98,0.79,3,2,1,0.35798576,0.043204479887435
NOS3,DMD,hgnc:mesh:D009136,EMD,Complex,Activation,DecreaseAmount,0.9804,0.9497812999999999,0.9497812999999999,4,3,5,0.37726235,0.0437248427050591
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,HMGB3,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,0.5032885,0.0440223650358683
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,IER3,Complex,Complex,IncreaseAmount,0.949271,0.86,0.98999999,6,2,5,0.3241102,0.0446194275864837
NOS3,FAM83C-AS1,hgnc:mesh:D014810,CAVIN3,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,0.322052,0.0451761278027898
NOS3,hgnc:uniprot:Q9UHZ2,MYOD1,FAM126A,Complex,Inhibition,DecreaseAmount,0.951,0.9419,0.95,3,4,2,0.3930783,0.0453966533769562
NOS3,MAGEA3,MYC,FAM114A2,Activation,Activation,IncreaseAmount,0.86,0.86,0.89,2,2,1,0.7479718,0.04565930872781
NOS3,APP,hgnc:mesh:D000952,SRP72,DecreaseAmount,Complex,DecreaseAmount,0.923,0.8775000000000001,0.89,2,2,1,0.29454896,0.0462397364034733
NOS3,FAM83C-AS1,hgnc:mesh:D014810,OS9,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,0.34219438,0.0466225961167669
NOS3,hgnc:uniprot:P27392,hgnc:fplx:IFNA,ASCC2,Activation,Inhibition,IncreaseAmount,0.923,0.86,0.89,3,2,1,0.77018595,0.0467227695910085
NOS3,hgnc:uniprot:Q38424,hgnc:uniprot:P81460,BST2,IncreaseAmount,Activation,IncreaseAmount,0.86,0.86,0.86,1,2,1,0.17045568,0.0468198840580974
NOS3,IL6,hgnc:mesh:D014028,PPP2R2D,Complex,Complex,IncreaseAmount,0.86,0.949271,0.89,2,6,1,0.6765845,0.0470764316697094
NOS3,hgnc:uniprot:O74845,PLK1,USP16,Activation,Activation,DecreaseAmount,0.8775000000000001,0.86,0.86,2,2,2,0.38856086,0.0477575598129456
NOS3,hgnc:uniprot:Q38710,NR3C1,ICE2,Complex,Activation,DecreaseAmount,0.94757,0.86,0.79,5,2,1,0.5173872,0.0480415907445487
NOS3,hgnc:uniprot.chain:PRO_0000032458,SP1,NDUFV2,Complex,DecreaseAmount,IncreaseAmount,0.86,0.923,0.941,2,3,1,0.2666376,0.0488719747068134
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,LACTB,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,0.5767349,0.0489022128075988
NOS3,hgnc:uniprot:O28484,hgnc:uniprot:Q819Y5,MAF1,Complex,Activation,IncreaseAmount,0.982423455,0.949271,0.949980317,8,6,9,0.36979422,0.049185193135993
NOS3,FAM83C-AS1,hgnc:mesh:D014810,CTBP1,Inhibition,Activation,DecreaseAmount,0.86,0.951,0.89,2,1,1,0.3506346,0.0493068903917682
NOS3,hgnc:uniprot.chain:PRO_0000032458,ESR1,ABCA3,Complex,Activation,IncreaseAmount,0.86,0.86,0.79,2,2,1,0.7759251,0.0496530720234239
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,ABLIM1,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,0.57160634,0.0496837150911892
NOS3,FAM83C-AS1,hgnc:mesh:D014810,SGSM3,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,-1.1706531,0.0495782334724867
NOS3,hgnc:uniprot:P14079,NRF1,ARFGAP3,Complex,Complex,DecreaseAmount,0.989,0.98,0.95,3,2,2,-0.5177716,0.0479853328118242
NOS3,PPARG,hgnc:chebi:49662,MAP7D3,Activation,Complex,IncreaseAmount,0.923,0.89,0.89,3,1,1,-0.38763157,0.047527415056314
NOS3,hgnc:uniprot.chain:PRO_0000032458,hgnc:mesh:D015427,CUEDC2,Complex,Inhibition,DecreaseAmount,0.86,0.86,0.86,2,2,2,-0.38557926,0.0465419427794448
NOS3,DUSP15,MHS2,MTLN,Activation,Inhibition,IncreaseAmount,0.949271,0.86,0.89,3,1,1,-0.29648715,0.0463424291419278
NOS3,hgnc:uniprot.chain:PRO_0000032458,PSG11,MT-ATP8,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,-0.32106313,0.0456973887337829
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,DNAJA1,Complex,Complex,IncreaseAmount,0.949271,0.86,0.98999,6,2,1,-0.24094929,0.0446443230323972
NOS3,hgnc:uniprot:Q9SZF7,hgnc:uniprot.chain:PRO_0000032458,EDN1,Activation,DecreaseAmount,IncreaseAmount,0.9419,0.86,0.86,4,2,2,-0.59793997,0.043104663743886
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,RPL38,Complex,Complex,DecreaseAmount,0.949271,0.86,0.89,6,2,1,-0.07616668,0.0413206202741345
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,RPL37,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,-0.07413731,0.0410415225129561
NOS3,hgnc:uniprot.chain:PRO_0000032458,POU2F1,FRA10AC1,Complex,Activation,DecreaseAmount,0.86,0.923,0.79,2,3,1,-0.598497,0.0395461125602269
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,CHD4,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,-0.35548455,0.0355186544276005
NOS3,PTPN1,hgnc:uniprot:Q60770,SNAP23,Activation,Phosphorylation,IncreaseAmount,0.86,0.923,0.86,2,3,2,-0.40153614,0.0349281053778039
NOS3,hgnc:uniprot:Q9UHZ2,hgnc:uniprot:P03129,DEK,Complex,Complex,IncreaseAmount,0.951,0.923,0.94993439,3,3,8,-0.34774104,0.033090503901648
NOS3,hgnc:uniprot:P86981,PGR,DSTN,Complex,Complex,DecreaseAmount,0.949999468559,0.949271,0.95,12,6,2,-0.08270069,0.0328691277435199
NOS3,hgnc:mesh:D009369,PKM,PRKAR2A,Activation,IncreaseAmount,IncreaseAmount,0.9975499999999999,0.9419,0.86,2,2,2,-0.41736338,0.0327996094926484
NOS3,hgnc:mesh:D018384,PAX3,HMGN1,Inhibition,Inhibition,DecreaseAmount,0.949271,0.86,0.79,6,2,1,-0.1490836,0.0321725230206246
NOS3,hgnc:uniprot:Q8R4P5,hgnc:uniprot:J3F2B0,NFIA,Complex,Complex,IncreaseAmount,0.9497812999999999,0.9499940951,0.86,7,10,2,-0.3517305,0.0305345289926292
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,PRRC2C,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,-0.20303278,0.0303525478911538
NOS3,FAM83C-AS1,hgnc:mesh:D014810,SRRM2,Inhibition,Activation,DecreaseAmount,0.86,0.951,0.89,2,1,1,-0.22632076,0.0276912063758109
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,TPD52L2,Complex,Complex,IncreaseAmount,0.949271,0.86,0.89,6,2,1,-0.6605742,0.0270272637483286
NOS3,IL6,hgnc:mesh:D014028,RDH11,Complex,Complex,DecreaseAmount,0.86,0.949271,0.89,2,6,1,-0.43559766,0.0263453549088144
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,FAM43A,Complex,Complex,DecreaseAmount,0.949271,0.86,0.89,6,2,1,-0.41105726,0.0250260292280132
NOS3,ABCB1,hgnc:uniprot:Q8GYT9,TGM2,Complex,Complex,DecreaseAmount,0.86,0.94757,0.86,2,5,2,-0.117787674,0.02468464563638
NOS3,hgnc:uniprot:Q9SZF7,hgnc:uniprot.chain:PRO_0000032458,THBS1,Activation,DecreaseAmount,IncreaseAmount,0.9419,0.86,0.99596289,4,2,8,-0.5674321,0.0246808960883851
NOS3,hgnc:uniprot.chain:PRO_0000032458,hgnc:fplx:JNK,LSM5,Complex,IncreaseAmount,IncreaseAmount,0.86,0.86,0.89,2,2,1,-0.41102073,0.0232129843756097
NOS3,FAM83C-AS1,hgnc:mesh:D014810,SNX6,Inhibition,Activation,IncreaseAmount,0.86,0.951,0.89,2,1,1,-0.2625254,0.0213889527008554
NOS3,hgnc:uniprot:Q9SZF7,hgnc:uniprot.chain:PRO_0000032458,PDGFB,Activation,DecreaseAmount,IncreaseAmount,0.9419,0.86,0.923,4,2,3,-0.44096053,0.0210845947437477
NOS3,hgnc:uniprot:P0CW71,hgnc:mesh:D052638,RPL31,Complex,Complex,DecreaseAmount,0.949271,0.86,0.89,6,2,1,-0.10576574,0.016879103437091
NOS3,hgnc:mesh:D017382,PSMB9,MOB1A,DecreaseAmount,Inhibition,DecreaseAmount,0.923,0.86,0.89,3,2,1,-0.49750674,0.016130971762879
